Family;Genus;species;bar_code;plot_code;X;Y;n_lvs;surete;status;bar_code_curr;taxon_code;DBH;Height;ID_arbre;ID_ram;Ht_sample;thickness;SPAD;toughness;dry_mass;traits_surf_area;ind_surf_area;sapwood_dens;moisture;bark_thick;twig_dens;twig_diam;twig_bark_thick;comment
Clusiaceae;Rheedia;madruno;P01860305;P018;90;49;3;5;OK;P01860442;161;21.3;17;;;;278.1333415;63.96666718;2.883333365;0.48300001;;130.3;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Rheedia;madruno;P01860314;P018;92;70;3;5;OK;P01860476;161;11.3;10;3;4;7;309.0999959;64.30000178;3.106666644;1.434000015;;309.7;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Rheedia;madruno;P01860332;P018;15;31;3;5;OK;P01860075;161;11.1;11;3;1;10;279.5666707;56.33333333;3.383333365;2.872666756;;708.3;0.6591;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Rheedia;madruno;P01860382;P018;1;59;3;5;OK;P01860023;161;12.1;14;1;1;12;312.6666667;75.63333384;3.276666641;2.053666711;;403.8;0.6663;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Rheedia;madruno;P01860460;P018;23;89;3;5;OK;P01860139;161;11.6;14;1;2;10;265.7666626;63.29999924;3.086666743;1.665333311;;392.9;0.6208;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;globulifera;LV109190;LV1;124.4;90.2;3;5;OK;LV109190;162;33.43949045;26;4;4;24;346.3333333;64.06666692;1.330000003;0.161333332;16.15650018;;0.52388;0.8102;7;0.600345761;10.7405;2.02111506;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;globulifera;NH200122;NH20;26;360;3;5;OK;NH200122;162;22.8;20;3;2;20;304.4666748;62.03333282;1.313333313;0.27533334;;83.1;0.5592;1.0259;4;0.635;11.1635;2.27;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;globulifera;NL110478;NL11;181;45;3;5;OK;NL110478;162;18.9;19;1;1;15;290.6666667;68.56666819;1.230000019;0.212333332;;67.7;0.5882;0.86;2;0.584;10.2805;1.6415;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;A110382;A11;95;31;3;4;OK;A110382;164;14.6;18;3;3;18;243.7666626;64.63333384;1.026666641;0.158;;67.8;0.5;1.05;4;0.615824223;9.58675;0.7454914;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;B428023;B4;26;73;3;4;OK;B428023;164;33.7;;4;3;25;347.7000122;68.5333341;1.296666702;0.241000002;;58.2;0.62;0.68;5;0.695;11.5807;2.247;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;LV109066;LV1;102.4;20;3;4;OK;LV109066;164;16.08280255;17;1;1;10;232.6666667;63.86666616;0.856666664;0.188000003;30.56503296;;0.47447;1.1642;7.1;;;;sans photo de tronc ni fleur/fruit impossible dire si sp1 ou globulifera (voire Moronobea?) chris dit sp1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;M17116554;M1711;58;25;3;4;OK;M17116554;164;28.3;22;2;2;15;255.1000061;73.43333435;1.675000012;0.164333339;;57.8;0.602;0.7261;4;;;;sans photo de tronc ni fleur/fruit impossible dire si sp1 ou globulifera (voire Moronobea?). chris dit sp. 1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610021;P006;6;147;3;5;OK;P00610021;164;43.9;34;5;5;25;348.2333374;61.96666718;1.169999997;0.140999998;;37;0.6307;;11;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610055;P006;9;220;3;4;OK;P00610055;164;38;32;5;3;26;337.1333415;75.96666718;;0.138333336;;34.5;0.6654;;13;;;;toughness impossible
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610192;P006;26;195;3;5;OK;P00610192;164;17.2;20;3;5;17;288.3333333;74.76666641;1.106666644;0.25166667;;69.1;0.593;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610204;P006;23;216;3;5;OK;P00610204;164;27.9;29;5;2;15;288.3333333;66.39999898;0.956666668;0.251000002;;75.7;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610249;P006;40;221;3;5;OK;P00610249;164;44.2;32;5;5;25;341.9000041;71.60000102;1.299999952;0.21966667;;49.9;;;18;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610419;P006;52;215;3;5;OK;P00610419;164;35;25;4;5;25;374.2333374;64.93333308;0.810000002;0.158999999;;43.6;;;9;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610446;P006;54;169;3;5;OK;P00610446;164;29.9;26;4;4;18;327.7666626;63.39999898;1.290000002;0.147666668;;39.5;;;10;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610499;P006;62;147;3;5;OK;P00610499;164;23.2;19;3;2;19;306.6666667;59.13333257;0.729999999;0.185333331;;55.1;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610545;P006;65;212;3;5;OK;P00610545;164;35.3;22;3;2;22;312;64.33333333;0.853333354;0.211666663;;62.8;;;9;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610553;P006;68;222;3;5;OK;P00610553;164;24.7;29;4;4;20;285.4333344;70.5;1.313333313;0.100000001;;26.3;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610643;P006;75;129;3;5;OK;P00610643;164;23.9;22;4;3;20;283.9000041;60.36666616;1.043333332;0.164;;51.5;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610654;P006;86;136;3;5;OK;P00610654;164;32.8;26;3;3;22;369.4666748;67.06666565;1.456666668;0.209333335;;51.7;;;11;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00610763;P006;93;181;3;5;OK;P00610763;164;39.3;28;5;3;28;371.3333333;77.76666768;1.514999986;0.121333333;;26.4;;;10;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00612250;P006;41;136;3;5;OK;P00612250;164;15.6;13;2;2;13;240.8666687;52.83333333;0.766666671;0.199666664;;88.6;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00612836;P006;33;126;3;5;OK;P00612836;164;12.9;14;3;4;12;273.8666585;62.70000076;1.129999995;0.229666665;;71.5;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P00612892;P006;74;213;3;5;OK;P00612892;164;10.8280255;14;;;;265.2333323;64.16666794;0.899999996;0.149999996;;54.1;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860023;P018;28;43;3;5;OK;P01860117;164;34.5;30;;;;335.3333333;74.26666768;1.399999976;0.143666667;;35.1;0.5482;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860145;P018;62;7;3;5;OK;P01860307;164;16.7;18;;;;298.8000081;68.53333282;0.823333323;0.176333333;;59.5;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860150;P018;62;14;3;5;OK;P01860311;164;34.9;30;3;5;22;289.1999919;55.96666718;1.483333349;0.210666666;;62.8;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860367;P018;1;34;3;5;OK;P01860010;164;14;15;;;;259.2333323;68.93333435;0.766666651;0.147666665;;60.2;0.6018;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860410;P018;52;78;3;5;OK;P01860253;164;40.7;26;;;;290.0999959;73.73333232;1.330000043;0.149666665;;44.4;;;5.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860414;P018;42;73;3;5;OK;P01860227;164;23.6;17;5;2;17;233.2333323;66.5;1.033333321;0.313666672;;98.9;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860465;P018;4;89;3;5;OK;P01860039;164;58.9;26;5;4;22;270.4666748;64.73333232;1.116666675;0.154333333;;48.4;0.4139;;16;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860470;P018;91;92;3;5;OK;P01860467;164;27.9;24;2;5;20;277.1999919;64.66666667;0.953333358;0.190333337;;61.8;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860482;P018;58;96;0;0;MORT;P01860244;164;14.6;17;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;P01860490;P018;54;96;3;5;OK;P01860243;164;41.9;31;5;5;25;274.2999929;71.76666768;1.949999968;0.168333332;;50.5;;;7;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Symphonia;sp. 1;T10123;T1;84.5;51;3;4;OK;T10123;164;12.7;12;3;1;8;230;56.30000178;0.689999998;0.166666667;;;0.50195;1.0662;3.8;0.635236962;9.74997;1.76341524;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. 2 (DS);P00610158;P006;12;131;3;4;OK;P00610158;723;12.6;12;3;3;12;354.6666667;63.86666616;1.406666636;0.592999985;;145.5;0.8549;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. 2 (DS);P00610340;P006;42;155;3;4;OK;P00610340;723;17.3;15;3;2;15;335.0999959;56.36666616;1.080000003;0.400999993;;115.4;0.7562;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. 2 (DS);P00610505;P006;67;162;3;4;OK;P00610505;723;16.6;17;3;5;17;392.6666667;69.8666687;1.569999973;0.609333336;;108.3;0.8087;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. 2 (DS);P00610631;P006;78;144;3;4;OK;P00610631;723;12.1;16;3;5;16;368.0333455;64.89999898;1.339999994;0.668333332;;151.3;0.5829;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. 2 (DS);P00612808;P006;32;154;3;4;OK;P00612808;723;10.8;14;3;5;14;387.3666789;57;1.113333344;0.440666666;;96.3;0.8983;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. 2 (DS);P01860523;P018;17;40;3;4;OK;P01860066;723;10.2;13;1;1;12;340.7666626;65.56666565;2.709999959;0.622666667;;158.9;0.8011;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. 2 (DS);T10059;T1;100;33.5;3;4;OK;T10059;723;11.6;18;1;1;10;286.6666667;49.06666692;1.186666648;0.51366666;71.153567;;0.73157;0.4037;3.3;0.834047526;13.63;2.21934633;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P00612829;P006;7;195;3;4;OK;P00612829;165;10.7;9;2;1;6;277.6666667;54.23333359;1.290000002;0.272;;83.8;0.7422;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860005;P018;25;6;3;4;OK;P01860097;165;11.8;12;4;1;12;273.5666707;59.79999924;1.190000017;0.47633332;;133.7;0.7118;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860019;P018;26;33;3;4;OK;P01860111;165;10.2;9;2;2;9;237.899999;54.03333282;1.133333325;0.465666662;;;0.7919;;2;;;;No scan available
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860044;P018;35;11;3;4;OK;P01860186;165;12.6;12;2;2;11;237.8666687;53.53333282;1.120000005;0.263333336;;;0.6863;;3.5;;;;No scan available
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860075;P018;47;15;3;4;OK;P01860201;165;14;13;3;3;12;225.899999;52.4666659;1.076666693;0.316666673;;124.7;0.7188;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860083;P018;41;33;3;4;OK;P01860208;165;10.8;11;2;2;11;316.7666626;53.0333341;1.146666646;0.309333334;;117.5;0.7347;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860086;P018;46;49;3;4;OK;P01860212;165;12.1;11;;;;214;54.53333282;1.370000005;0.378999988;;137.5;0.7431;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860087;P018;45;52;3;4;OK;P01860213;165;11.9;6;1;1;6;239.3333333;64.96666718;1.236666679;0.625666678;;191;0.7449;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860091;P018;44;63;3;4;OK;P01860219;165;15.4;12;4;1;12;203.100001;47.26666641;1.166666667;0.482000003;;193.2;0.6902;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860092;P018;42;60;3;4;OK;P01860215;165;13.7;13;4;1;12;218.899999;50.76666768;0.793333332;0.274666667;;97.2;0.6913;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860104;P018;57;23;3;4;OK;P01860288;165;12.1;11;1;1;8;218.5666656;45.66666667;1.203333298;0.389999996;;158.5;0.6703;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860105;P018;57;24;3;4;OK;P01860287;165;11.8;11;2;2;11;229;52.50000127;1.046666642;0.423666666;;139.1;0.7285;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860114;P018;54;42;3;4;OK;P01860277;165;15.3;14;3;3;13;258.8000031;53.23333359;1.080000003;0.509333322;;128.2;0.7069;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860117;P018;57;46;3;4;OK;P01860275;165;15.9;12;2;2;10;237;47.93333308;1.056666672;0.318666667;;126;0.7225;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860124;P018;55;54;3;4;OK;P01860266;165;11.3;10;1;1;6;239.4333344;55.70000076;1.2433333;0.438666662;;148.5;0.6881;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860158;P018;65;26;3;4;OK;P01860319;165;16.2;14;;;;255.2333374;59.90000025;1.129999995;0.406333337;;153.6;0.6818;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860173;P018;63;40;3;4;OK;P01860328;165;11.1;11;4;4;11;213.899999;43.56666565;2.060000002;0.378999998;;162.8;0.6621;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860176;P018;63;47;3;4;OK;P01860336;165;11.1;10;1;1;8;216;43.43333308;1.01333334;0.160666664;;88.9;0.7275;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860183;P018;64;51;3;4;OK;P01860340;165;10.2;9;1;1;7;214.899999;40.76666641;1.113333305;0.640999993;;265.2;0.6974;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860199;P018;75;13;3;4;OK;P01860402;165;13.5;14;1;1;4;211.100001;50.43333308;1.036666671;0.386333336;;180.6;0.701;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860200;P018;78;15;3;4;OK;P01860401;165;13.8;13;1;1;4;191.100001;44.33333206;0.75999999;0.240666668;;131.6;0.6968;;3.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860221;P018;74;59;3;4;OK;P01860380;165;17.7;12;2;1;12;216.3666636;53.93333435;1.653333386;0.249333342;;92.5;0.7061;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860222;P018;72;60;3;4;OK;P01860379;165;11.6;11;2;1;;241.899999;55.56666565;2.073333343;0.217333337;;70.8;0.7456;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860232;P018;82;12;3;4;OK;P01860417;165;10.8;13;1;1;12;210.5333354;49.13333384;1.053333342;0.365333329;;163.7;0.7301;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860233;P018;85;15;3;4;OK;P01860418;165;15.6;16;1;1;11;216.6666667;50.30000051;1.083333373;0.298000003;;116.6;0.7532;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860267;P018;80;62;3;4;OK;P01860378;165;15.8;9;1;2;5;234.899999;46.63333257;1.046666662;0.406666666;;185.8;0.7266;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860294;P018;94;35;3;4;OK;P01860500;165;11.8;9;3;2;9;216;47.86666616;1.029999991;0.257666657;;102.7;0.7132;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B1;P01860413;P018;47;72;3;4;OK;P01860226;165;13.4;12;3;2;12;209.7666677;55.83333333;1.073333303;0.469333341;;160.8;0.6749;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B10;M17116656;M1711;74;100;3;4;OK;M17116656;166;10.3;9;1;1;3;193.200002;39.13333384;1.059999983;0.500666668;;232.7;0.7577;0.4478;2;0.749;8.8885;1.456;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B12;T10116;T1;83.5;34;3;4;OK;T10116;915;11.6;12;1;1;12;216.6666667;45.16666667;0.983333349;0.52366666;71.87670008;;0.75395;0.4854;3.2;0.64690027;6.32511;1.4451819;pas trouve sp. 5 (DS)
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;A110303;A11;79;52;3;4;OK;A110303;169;29.6;22;3;4;22;294;59.26666641;1.00666668;0.56099999;;145.7;0.66;0.47;6;0.748431385;10.9458;1.02897219;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;B443027;B4;99;81;3;4;OK;B443027;169;17.5;20;2;2;16;245.5666656;60.36666616;1.5;1.102333367;;379.5;0.7;0.44;5;0.713;12.5454;3.595;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;NH200264;NH20;55;334;3;4;OK;NH200264;169;24.1;20;3;4;20;272.3333333;62.29999924;1.116666675;0.457333336;;129.6;0.7382;0.4825;;0.726;9.275;2.27;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;P00610705;P006;87;225;3;4;OK;P00610705;169;12.9;14;1;1;14;272.7666626;61.43333181;1.823333343;0.804;;233.4;0.7497;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;P01860003;P018;28;6;3;4;OK;P01860096;169;10.7;12;4;2;12;256.3666687;56.06666565;1.116666675;1.750666658;;503.1;0.8009;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;P01860130;P018;55;56;3;4;OK;P01860262;169;21.8;22;2;2;18;212.9666697;59.5;1.349999984;1.152666668;;429.1;0.8043;;7;;;;DBH measured in 2008 - after BRIDGE mission
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;P01860252;P018;86;47;3;4;OK;P01860440;169;17.7;12;1;3;12;280.0999959;54.5;1.699999968;0.79733333;;239.4;0.7105;;7;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B4;P01860354;P018;11;60;3;4;OK;P01860053;169;11.8;10;5;2;10;224.4666646;44.10000102;1.053333342;0.334666669;;153.5;0.6968;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B5;P01860132;P018;55;63;3;4;OK;P01860260;170;19.1;18;1;3;8;279.6666667;56.63333384;1.75333333;1.281666636;;392.3;0.7917;;8;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B5;P01860376;P018;3;53;3;4;OK;P01860018;170;10.5;14;1;1;8;287.6333211;55.59999975;1.939999978;1.689666669;;469.6;0.7236;;2.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B5;P01860451;P018;48;85;3;4;OK;P01860235;170;26.3;16;2;2;7;239.8666687;58.56666565;1.893333316;2.248999993;;609.2;0.7328;;9;;;;DBH measured in 2008 - after BRIDGE mission
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B5;P01860500;P018;25;98;2;4;OK;P01860144;170;23.4;28;1;1;6;267;55.25;2.004999936;2.408500075;;387.3;0.6826;;7;;;;DBH measured in 2008 - after BRIDGE mission
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B5;P01860503;P018;19;98;3;4;OK;P01860044;170;11.9;13;1;3;7;269.8666585;60.53333282;1.74999996;2.253999988;;545.7;0.7957;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B6;P00610178;P006;27;160;3;4;OK;P00610178;171;11.8;13;2;2;13;248.6666718;56.93333308;1.093333344;0.520000001;;115.9;0.7795;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B6;P00610265;P006;34;199;3;4;OK;P00610265;171;11.5;16;2;2;10;249.7666626;58.30000051;1.046666682;0.334666669;;91.2;0.831;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B7;P00612352;P006;60;157;3;4;OK;P00612352;172;10.5;12;2;2;12;267.2333323;50.43333435;2.116666675;0.236666669;;62.9;0.52238806;1.26984127;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B8;P00610601;P006;78;196;3;4;OK;P00610601;173;20.2;15;3;3;12;238.6666667;62;1.306666652;0.210666661;;59.1;0.8224;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;sp. B9;T10004;T1;103.5;17;3;4;OK;T10004;174;18.8;22;3;3;15;383.3333333;68.73333232;1.99333334;1.737666686;113.0602697;;0.76571;0.4635;6.4;0.810800882;12.8221;2.85166048;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Tovomita;IND;P01860112;P018;56;36;0;0;MORT;P01860280;627;17.2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clusiaceae;Vismia;cayennensis;NH200653;NH20;44;383;3;5;OK;NH200653;175;17.6;21;3;3;15;205.799998;52.90000153;1.410000006;0.279666667;;96.6;0.5355;0.5794;4;0.472;15.7415;1.515;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Buchenavia;grandis;M17116531;M1711;73;2;3;4;OK;M17116531;177;12.4;12;1;1;11;157.100001;33.69999949;1.340000014;0.146000003;;138;0.5462;0.8421;;0.597;13.2945;2.175;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Buchenavia;grandis;P01860255;P018;83;54;3;4;OK;P01860444;177;10;8;1;1;7;163.6666667;52.23333359;1.23666664;0.082999999;;49.9;0.7486;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Buchenavia;grandis;P01860516;P018;93;55;3;5;OK;P01860486;177;10.5;9;1;2;9;198.7666677;54.5;1.553333282;0.410666655;;219.1;0.7493;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Buchenavia;guianensis;NL110030;NL11;105;39;3;5;OK;NL110030;178;53.1;28;5;4;28;320.3666789;63.13333257;3.326666594;0.981666664;;179.9;0.7135;0.6511;4;0.723;9.9445;2.128;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Buchenavia;tetraphylla;P01860129;P018;56;56;3;5;OK;P01860263;180;64.4;31;5;5;17;253.8000031;50.80000051;2.023333311;0.287666664;;66.2;0.7101;;3;;;;DBH measured in 2008 - after BRIDGE mission
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Buchenavia;tetraphylla;P01860155;P018;67;21;3;5;OK;P01860315;180;52.8;38;;;;259.100001;51.0333341;1.450000008;0.13933333;;46;0.6774;;5;;;;DBH measured in 2008 - after BRIDGE mission
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Buchenavia;IND;NL110419;NL11;180;27;3;2;OK;NL110419;179;12;14;3;3;14;225.6666667;58.43333435;1.433333317;0.313666672;;147.7;0.5736;0.9024;2;0.504;8.2315;1.881;au scan ça à l'air d'un Buchenavia
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Terminalia;guianensis;NL110027;NL11;101;37;3;5;OK;NL110027;181;68.4;45;5;3;25;194.6999969;41.93333308;0.396666656;0.259000008;;154.4;0.7379;0.4678;4;0.479;12.8095;1.509;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Combretaceae;Terminalia;guianensis;NL110099;NL11;111;61;3;5;OK;NL110099;181;85.7;45;5;3;40;189.5666656;50.36666743;0.616666675;0.291666667;;149.8;0.8425;0.3887;3;0.613;10.515;1.5155;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
